ID,Vial,Day,Type,Site,Transect,DistancePrimary,DistanceSecondary,DistanceClosest,Contents,Group,Trophic,Flight,Abundance,Biomass
S6/A2-P,A2-2.2,18,Pitfall,2,A,43,148,43,ColeopA,Misc,General,Moderate,0.2,0.08
S6/A2-P,A2-2.2,18,Pitfall,2,A,43,148,43,HemiptA,Misc,General,Weak,0.2,0.02
S6/A2-P,A2-2.2,18,Pitfall,2,A,43,148,43,PirLat,Spider,Predator,None,0.4,0.94
S6/A2-P,A2-2.2,18,Pitfall,2,A,43,148,43,ScoGra,Staphylinid,Predator,Weak,0.2,0.04
S6/A2-P,A2-2.3,18,Pitfall,2,A,43,148,43,ArcCinJ,Spider,Predator,None,0.2,0.1
S6/A2-P,A2-2.3,18,Pitfall,2,A,43,148,43,BemFas,Carabid,Predator,Moderate,1.6,2.36
S6/A2-P,A2-2.3,18,Pitfall,2,A,43,148,43,BemTes,Carabid,Predator,Moderate,0.2,0.04
S6/A2-P,A2-2.3,18,Pitfall,2,A,43,148,43,CeratoA,Diptera,General,Strong,0.2,0.02
S6/A2-P,A2-2.3,18,Pitfall,2,A,43,148,43,ColeopL,Misc,General,None,0.2,0.14
S6/A2-P,A2-2.3,18,Pitfall,2,A,43,148,43,DipterA,Diptera,General,Strong,0.4,1.14
S6/A2-P,A2-2.3,18,Pitfall,2,A,43,148,43,Formi1W,Ant,General,None,0.2,0.22
S6/A2-P,A2-2.3,18,Pitfall,2,A,43,148,43,Formi2,Ant,General,None,0.2,0.86
S6/A2-P,A2-2.3,18,Pitfall,2,A,43,148,43,LioQua,Carabid,Predator,Moderate,0.2,0.12
S6/A2-P,A2-2.3,18,Pitfall,2,A,43,148,43,Mirida,Misc,Herbivore,Weak,0.2,0.34
S6/A2-P,A2-2.3,18,Pitfall,2,A,43,148,43,PirLat,Spider,Predator,None,0.4,1.36
S6/A2-P,A2-2.4,18,Pitfall,2,A,43,148,43,DipterA,Diptera,General,Strong,0.2,0.22
S6/A2-P,A2-2.4,18,Pitfall,2,A,43,148,43,HemiptA,Misc,General,Weak,0.2,0.02
S6/A2-P,A2-2.4,18,Pitfall,2,A,43,148,43,Mirida,Misc,Herbivore,Weak,0.2,0.02
S6/A2-P,A2-2.4,18,Pitfall,2,A,43,148,43,ParWag,Spider,Predator,None,0.2,1.9
S6/A2-P,A2-2.4,18,Pitfall,2,A,43,148,43,PirLat,Spider,Predator,None,0.2,0.04
S6/A2-P,A2-2.5,18,Pitfall,2,A,43,148,43,PaeRub,Staphylinid,Predator,Weak,0.2,0.42
S6/A2-P,A2-2.5,18,Pitfall,2,A,43,148,43,ParWag,Spider,Predator,None,0.2,0.54
S6/B2-P,B2-1.1,18,Pitfall,2,B,35,107,35,ColeopA,Misc,General,Moderate,0.2,0.04
S6/B2-P,B2-1.1,18,Pitfall,2,B,35,107,35,DipterA,Diptera,General,Strong,0.2,0.06
S6/B2-P,B2-1.2,18,Pitfall,2,B,35,107,35,DipterA,Diptera,General,Strong,0.4,0.08
S6/B2-P,B2-1.2,18,Pitfall,2,B,35,107,35,PhiRuf,Staphylinid,Predator,Weak,0.2,0.08
S6/B2-P,B2-1.2,18,Pitfall,2,B,35,107,35,ThiDil,Staphylinid,Predator,Weak,1.2,0.74
S6/B2-P,B2-1.3,18,Pitfall,2,B,35,107,35,BemPun,Carabid,Predator,Moderate,0.2,0.36
S6/B2-P,B2-1.3,18,Pitfall,2,B,35,107,35,ParWag,Spider,Predator,None,0.4,0.46
S6/B2-P,B2-1.3,18,Pitfall,2,B,35,107,35,ThiDil,Staphylinid,Predator,Weak,0.2,0.22
S6/B2-P,B2-1.4,18,Pitfall,2,B,35,107,35,BemPun,Carabid,Predator,Moderate,0.2,0.4
S6/B2-P,B2-1.4,18,Pitfall,2,B,35,107,35,ElaterA,Misc,General,Moderate,0.2,0.06
S6/B2-P,B2-1.4,18,Pitfall,2,B,35,107,35,ParWag,Spider,Predator,None,0.2,0.64
S6/B2-P,B2-1.4,18,Pitfall,2,B,35,107,35,ThiDil,Staphylinid,Predator,Weak,0.2,0.12
S6/B2-P,B2-2.1,18,Pitfall,2,B,35,107,35,CeratoA,Diptera,General,Strong,0.2,0.08
S6/B2-P,B2-2.1,18,Pitfall,2,B,35,107,35,DipterA,Diptera,General,Strong,0.2,0.1
S6/B2-P,B2-2.1,18,Pitfall,2,B,35,107,35,Formi1W,Ant,General,None,0.2,2.48
S6/B2-P,B2-2.1,18,Pitfall,2,B,35,107,35,ParWag,Spider,Predator,None,0.2,0.16
S6/B2-P,B2-2.2,18,Pitfall,2,B,35,107,35,DipterA,Diptera,General,Strong,0.2,0.16
S6/B2-P,B2-2.2,18,Pitfall,2,B,35,107,35,ElaterA,Misc,General,Moderate,0.2,0.3
S6/B2-P,B2-2.2,18,Pitfall,2,B,35,107,35,Formi2,Ant,General,None,0.2,1.56
S6/B2-P,B2-2.2,18,Pitfall,2,B,35,107,35,LabRip,Earwig,Predator,None,0.4,13.98
S6/B2-P,B2-2.2,18,Pitfall,2,B,35,107,35,PaeRub,Staphylinid,Predator,Weak,0.2,0.88
S6/B2-P,B2-2.2,18,Pitfall,2,B,35,107,35,ParWag,Spider,Predator,None,0.4,2.4
S6/B2-P,B2-2.3,18,Pitfall,2,B,35,107,35,BemPun,Carabid,Predator,Moderate,0.2,0.2
S6/B2-P,B2-2.3,18,Pitfall,2,B,35,107,35,ParWag,Spider,Predator,None,0.2,0.48
S6/B2-P,B2-2.3,18,Pitfall,2,B,35,107,35,ParWag,Spider,Predator,None,0.8,2.86
S6/B2-P,B2-2.3,18,Pitfall,2,B,35,107,35,TipuliA,Diptera,Herbivore,Strong,0.4,0.02
S6/B2-P,B2-2.4,18,Pitfall,2,B,35,107,35,ArcCinA,Spider,Predator,None,0.2,10.94
S6/B2-P,B2-2.4,18,Pitfall,2,B,35,107,35,ElaterA,Misc,General,Moderate,0.2,0.3
S6/B2-P,B2-2.4,18,Pitfall,2,B,35,107,35,LioQua,Carabid,Predator,Moderate,0.2,0.12
S6/B2-P,B2-2.4,18,Pitfall,2,B,35,107,35,ParWag,Spider,Predator,None,0.2,0.86
S6/B2-P,B2-2.4,18,Pitfall,2,B,35,107,35,PirLat,Spider,Predator,None,0.2,0.94
S6/B2-P,B2-2.5,18,Pitfall,2,B,35,107,35,ParWag,Spider,Predator,None,0.2,0.78
S6/B2-P,B2-2.5,18,Pitfall,2,B,35,107,35,ParWag,Spider,Predator,None,0.2,1.32
S6/A2-A,A2-Sur,20,Aquatic,2,A,43,148,43,AtheriL,Aquatic,Predator,None,1,0.7
S6/A2-A,A2-Sur,20,Aquatic,2,A,43,148,43,BaeSpp,Aquatic,Detritivore,None,4,0.7
S6/A2-A,A2-Sur,20,Aquatic,2,A,43,148,43,CeratoL,Aquatic,Detritivore,None,1,0.3
S6/A2-A,A2-Sur,20,Aquatic,2,A,43,148,43,ChironL,Aquatic,General,None,1,0.7
S6/A2-A,A2-Sur,20,Aquatic,2,A,43,148,43,ElmidaL,Aquatic,Detritivore,None,1,0.1
S6/A2-A,A2-Sur,20,Aquatic,2,A,43,148,43,GamSpp,Aquatic,Detritivore,None,205,183
S6/A2-A,A2-Sur,20,Aquatic,2,A,43,148,43,LeuSpp,Aquatic,Detritivore,None,3,0.1
S6/A2-A,A2-Sur,20,Aquatic,2,A,43,148,43,RhyTriL,Aquatic,Predator,None,2,0.9
S6/B2-A,B2-Sur,20,Aquatic,2,B,35,107,35,BaeSpp,Aquatic,Detritivore,None,4,0.9
S6/B2-A,B2-Sur,20,Aquatic,2,B,35,107,35,ChironP,Aquatic,General,None,1,0.4
S6/B2-A,B2-Sur,20,Aquatic,2,B,35,107,35,ElaterA,Misc,General,Moderate,1,0.2
S6/B2-A,B2-Sur,20,Aquatic,2,B,35,107,35,GamSpp,Aquatic,Detritivore,None,210,191.2
S6/B2-A,B2-Sur,20,Aquatic,2,B,35,107,35,LeuSpp,Aquatic,Detritivore,None,2,0.4
S6/B2-A,B2-Sur,20,Aquatic,2,B,35,107,35,RhyTriL,Aquatic,Predator,None,5,0.4
S6/B2-A,B2-Sur,20,Aquatic,2,B,35,107,35,SimuliL,Aquatic,Detritivore,None,1,0.6
S7/A2-A,A2-Sur,27,Aquatic,2,A,43,148,43,BaeSpp,Aquatic,Detritivore,None,19,2.2
S7/A2-A,A2-Sur,27,Aquatic,2,A,43,148,43,ChironL,Aquatic,General,None,8,0.5
S7/A2-A,A2-Sur,27,Aquatic,2,A,43,148,43,ElaterA,Misc,General,Moderate,2,1.7
S7/A2-A,A2-Sur,27,Aquatic,2,A,43,148,43,ElmidaL,Aquatic,Detritivore,None,6,1.9
S7/A2-A,A2-Sur,27,Aquatic,2,A,43,148,43,GamSpp,Aquatic,Detritivore,None,154,122.4
S7/A2-A,A2-Sur,27,Aquatic,2,A,43,148,43,LeuSpp,Aquatic,Detritivore,None,7,1.5
S7/A2-A,A2-Sur,27,Aquatic,2,A,43,148,43,RhyTriL,Aquatic,Predator,None,6,0.6
S7/A2-A,A2-Sur,27,Aquatic,2,A,43,148,43,SimuliL,Aquatic,Detritivore,None,3,0.8
S7/A2-A,A2-Sur,27,Aquatic,2,A,43,148,43,SimuliL,Aquatic,Detritivore,None,2,1
S7/B2-A,B2-Sur,27,Aquatic,2,B,35,107,35,BaeSpp,Aquatic,Detritivore,None,10,1.5
S7/B2-A,B2-Sur,27,Aquatic,2,B,35,107,35,ChironL,Aquatic,General,None,2,0.3
S7/B2-A,B2-Sur,27,Aquatic,2,B,35,107,35,ElaterA,Misc,General,Moderate,1,0.6
S7/B2-A,B2-Sur,27,Aquatic,2,B,35,107,35,GamSpp,Aquatic,Detritivore,None,62,69.7
S7/B2-A,B2-Sur,27,Aquatic,2,B,35,107,35,GloSpp,Aquatic,Detritivore,None,1,0.5
S7/B2-A,B2-Sur,27,Aquatic,2,B,35,107,35,LeuSpp,Aquatic,Detritivore,None,4,0.7
S7/B2-A,B2-Sur,27,Aquatic,2,B,35,107,35,RhiSpp,Aquatic,Detritivore,None,1,9.1
S7/B2-A,B2-Sur,27,Aquatic,2,B,35,107,35,RhyTriL,Aquatic,Predator,None,2,0.7
S7/B2-A,B2-Sur,27,Aquatic,2,B,35,107,35,SimuliL,Aquatic,Detritivore,None,11,0.7
S7/A2-P,A2-1.3,27,Pitfall,2,A,43,148,43,ParWag,Spider,Predator,None,0.222222222,1.1
S7/A2-P,A2-1.4,27,Pitfall,2,A,43,148,43,DipterA,Diptera,General,Strong,0.555555556,0.555555556
S7/A2-P,A2-1.4,27,Pitfall,2,A,43,148,43,Formi2,Ant,General,None,0.111111111,0.566666667
S7/A2-P,A2-1.4,27,Pitfall,2,A,43,148,43,HemiptA,Misc,General,Weak,0.111111111,0.211111111
S7/A2-P,A2-1.4,27,Pitfall,2,A,43,148,43,ParWag,Spider,Predator,None,0.777777778,2.044444444
S7/A2-P,A2-1.4,27,Pitfall,2,A,43,148,43,ThiDil,Staphylinid,Predator,Weak,0.111111111,0.1
S7/A2-P,A2-1.5,27,Pitfall,2,A,43,148,43,Clubio,Spider,Predator,None,0.111111111,0.011111111
S7/A2-P,A2-1.5,27,Pitfall,2,A,43,148,43,DipterA,Diptera,General,Strong,0.222222222,0.011111111
S7/A2-P,A2-1.5,27,Pitfall,2,A,43,148,43,ParWag,Spider,Predator,None,0.111111111,0.277777778
S7/A2-P,A2-2.2,27,Pitfall,2,A,43,148,43,BemPun,Carabid,Predator,Moderate,0.111111111,0.211111111
S7/A2-P,A2-2.2,27,Pitfall,2,A,43,148,43,LabRip,Earwig,Predator,None,0.111111111,7.544444444
S7/A2-P,A2-2.2,27,Pitfall,2,A,43,148,43,ParWag,Spider,Predator,None,0.222222222,0.533333333
S7/A2-P,A2-2.3,27,Pitfall,2,A,43,148,43,BemDec,Carabid,Predator,Moderate,0.111111111,0.077777778
S7/A2-P,A2-2.3,27,Pitfall,2,A,43,148,43,Clubio,Spider,Predator,None,0.111111111,0.033333333
S7/A2-P,A2-2.3,27,Pitfall,2,A,43,148,43,DipterA,Diptera,General,Strong,0.111111111,0.011111111
S7/A2-P,A2-2.3,27,Pitfall,2,A,43,148,43,Hymeno,Hymenoptera,General,Strong,0.111111111,0.033333333
S7/A2-P,A2-2.3,27,Pitfall,2,A,43,148,43,ParWag,Spider,Predator,None,0.111111111,0.366666667
S7/A2-P,A2-2.3,27,Pitfall,2,A,43,148,43,ScoGra,Staphylinid,Predator,Weak,0.111111111,0.011111111
S7/A2-P,A2-2.4,27,Pitfall,2,A,43,148,43,ParWag,Spider,Predator,None,0.222222222,0.433333333
S7/A2-P,A2-2.5,27,Pitfall,2,A,43,148,43,LabRip,Earwig,Predator,None,0.111111111,3.2
S7/A2-P,A2-2.5,27,Pitfall,2,A,43,148,43,ParWag,Spider,Predator,None,0.111111111,0.277777778
S7/B2-P,B2-1.1,27,Pitfall,2,B,35,107,35,ArcCinA,Spider,Predator,None,0.111111111,8.577777778
S7/B2-P,B2-1.1,27,Pitfall,2,B,35,107,35,Hymeno,Hymenoptera,General,Strong,0.111111111,2.411111111
S7/B2-P,B2-1.1,27,Pitfall,2,B,35,107,35,LabRip,Earwig,Predator,None,0.111111111,5.322222222
S7/B2-P,B2-1.1,27,Pitfall,2,B,35,107,35,PaeRub,Staphylinid,Predator,Weak,0.111111111,0.355555556
S7/B2-P,B2-1.1,27,Pitfall,2,B,35,107,35,ParWag,Spider,Predator,None,0.111111111,0.233333333
S7/B2-P,B2-1.1,27,Pitfall,2,B,35,107,35,PirLat,Spider,Predator,None,0.111111111,0.1
S7/B2-P,B2-1.1,27,Pitfall,2,B,35,107,35,ThiDil,Staphylinid,Predator,Weak,0.111111111,0.011111111
S7/B2-P,B2-1.3,27,Pitfall,2,B,35,107,35,Formi2,Ant,General,None,0.222222222,1.544444444
S7/B2-P,B2-1.4,27,Pitfall,2,B,35,107,35,DipterA,Diptera,General,Strong,0.111111111,0.011111111
S7/B2-P,B2-1.4,27,Pitfall,2,B,35,107,35,LabRip,Earwig,Predator,None,0.111111111,4.622222222
S7/B2-P,B2-2.1,27,Pitfall,2,B,35,107,35,LabRip,Earwig,Predator,None,0.222222222,6.777777778
S7/B2-P,B2-2.1,27,Pitfall,2,B,35,107,35,ParWag,Spider,Predator,None,0.111111111,0.6
S7/B2-P,B2-2.1,27,Pitfall,2,B,35,107,35,PirLat,Spider,Predator,None,0.111111111,0.222222222
S7/B2-P,B2-2.2,27,Pitfall,2,B,35,107,35,ArcCinA,Spider,Predator,None,0.222222222,11.34444444
S7/B2-P,B2-2.2,27,Pitfall,2,B,35,107,35,LabRip,Earwig,Predator,None,1.333333333,41.8
S7/B2-P,B2-2.2,27,Pitfall,2,B,35,107,35,ThiDil,Staphylinid,Predator,Weak,0.111111111,0.055555556
S7/B2-P,B2-2.3,27,Pitfall,2,B,35,107,35,DipterA,Diptera,General,Strong,0.111111111,0.322222222
S7/B2-P,B2-2.3,27,Pitfall,2,B,35,107,35,ElaterA,Misc,General,Moderate,0.222222222,0.5
S7/B2-P,B2-2.3,27,Pitfall,2,B,35,107,35,LabRip,Earwig,Predator,None,1,16.96666667
S7/B2-P,B2-2.3,27,Pitfall,2,B,35,107,35,LioQua,Carabid,Predator,Moderate,0.222222222,0.1
S7/B2-P,B2-2.3,27,Pitfall,2,B,35,107,35,PirLat,Spider,Predator,None,0.111111111,0.433333333
S7/B2-P,B2-2.3,27,Pitfall,2,B,35,107,35,ThiDil,Staphylinid,Predator,Weak,0.111111111,0.066666667
S7/B2-P,B2-2.4,27,Pitfall,2,B,35,107,35,Formi2,Ant,General,None,0.111111111,0.233333333
S7/B2-P,B2-2.4,27,Pitfall,2,B,35,107,35,LabRip,Earwig,Predator,None,0.111111111,1.011111111
S7/B2-P,B2-2.5,27,Pitfall,2,B,35,107,35,ElaterA,Misc,General,Moderate,0.111111111,0.011111111
S7/B2-P,B2-2.5,27,Pitfall,2,B,35,107,35,LabRip,Earwig,Predator,None,0.111111111,6.688888889
S1/A3-P,A3-1.1,2,Pitfall,3,A,179,17,17,DipterA,Diptera,General,Strong,2,0.1
S1/A3-P,A3-1.1,2,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,1,72.7
S1/A3-P,A3-1.1,2,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,1,3.6
S1/A3-P,A3-1.1,2,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,2,4.1
S1/A3-P,A3-1.2,2,Pitfall,3,A,179,17,17,DipterA,Diptera,General,Strong,2,0.3
S1/A3-P,A3-1.2,2,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,2,8.2
S1/A3-P,A3-1.3,2,Pitfall,3,A,179,17,17,DipterA,Diptera,General,Strong,1,0.5
S1/A3-P,A3-1.3,2,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,1,5.3
S1/A3-P,A3-1.3,2,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,1,5.8
S1/A3-P,A3-1.4,2,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,2,6.3
S1/A3-P,A3-1.4,2,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,2,11.8
S1/A3-P,A3-1.5,2,Pitfall,3,A,179,17,17,HemiptA,Misc,General,Weak,1,0.1
S1/A3-P,A3-1.5,2,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,1,1.7
S1/A3-P,A3-2.1,2,Pitfall,3,A,179,17,17,ArcCinA,Spider,Predator,None,1,64.7
S1/A3-P,A3-2.1,2,Pitfall,3,A,179,17,17,DipterA,Diptera,General,Strong,3,1
S1/A3-P,A3-2.1,2,Pitfall,3,A,179,17,17,Dysder,Spider,Predator,None,1,9.4
S1/A3-P,A3-2.2,2,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,2,4.9
S1/A3-P,A3-2.2,2,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,1,3.9
S1/A3-P,A3-2.2,2,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,2,5
S1/A3-P,A3-2.3,2,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,2,5.8
S1/A3-P,A3-2.4,2,Pitfall,3,A,179,17,17,HemiptA,Misc,General,Weak,1,0.1
S1/A3-P,A3-2.4,2,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,1,56.7
S1/A3-P,A3-2.4,2,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,3,10.2
S1/A3-P,A3-2.4,2,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,2,5.4
S1/A3-P,A3-2.5,2,Pitfall,3,A,179,17,17,DipterA,Diptera,General,Strong,1,0.1
S1/A3-P,A3-2.5,2,Pitfall,3,A,179,17,17,HemiptA,Misc,General,Weak,3,0.1
S1/A3-P,A3-2.5,2,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,1,3.2
S1/A3-P,A3-2.5,2,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,1,4
S1/B3-P,B3-1.1,2,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,1,1.9
S1/B3-P,B3-1.1,2,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,1,0.1
S1/B3-P,B3-1.1,2,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,1,5.4
S1/B3-P,B3-1.1,2,Pitfall,3,B,70,84,70,ScoGra,Staphylinid,Predator,Weak,1,0.1
S1/B3-P,B3-1.1,2,Pitfall,3,B,70,84,70,ThiDil,Staphylinid,Predator,Weak,1,0.1
S1/B3-P,B3-1.2,2,Pitfall,3,B,70,84,70,BemTes,Carabid,Predator,Moderate,1,0.1
S1/B3-P,B3-1.2,2,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,2,7.1
S1/B3-P,B3-1.2,2,Pitfall,3,B,70,84,70,ThiDil,Staphylinid,Predator,Weak,1,0.1
S1/B3-P,B3-1.3,2,Pitfall,3,B,70,84,70,Aphidi,Misc,Herbivore,Moderate,1,1
S1/B3-P,B3-1.3,2,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,1,0.1
S1/B3-P,B3-1.3,2,Pitfall,3,B,70,84,70,ThiDil,Staphylinid,Predator,Weak,1,0.1
S1/B3-P,B3-1.3,2,Pitfall,3,B,70,84,70,Thysan,Misc,Herbivore,Strong,2,2.1
S1/B3-P,B3-1.4,2,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,1,0.1
S1/B3-P,B3-1.4,2,Pitfall,3,B,70,84,70,ThiDil,Staphylinid,Predator,Weak,1,0.1
S1/B3-P,B3-1.5,2,Pitfall,3,B,70,84,70,ColeopA,Misc,General,Moderate,1,0.1
S1/B3-P,B3-1.5,2,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,1,0.1
S1/B3-P,B3-1.5,2,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,1,4.6
S1/B3-P,B3-1.5,2,Pitfall,3,B,70,84,70,TipuliA,Diptera,Herbivore,Strong,2,0.1
S1/B3-P,B3-2.1,2,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,1,1.9
S1/B3-P,B3-2.1,2,Pitfall,3,B,70,84,70,ThiDil,Staphylinid,Predator,Weak,1,0.1
S1/B3-P,B3-2.2,2,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,1,4.4
S1/B3-P,B3-2.2,2,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,5,0.4
S1/B3-P,B3-2.2,2,Pitfall,3,B,70,84,70,ThiDil,Staphylinid,Predator,Weak,1,0.1
S1/B3-P,B3-2.3,2,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,5,13.3
S1/B3-P,B3-2.3,2,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,3,0.7
S1/B3-P,B3-2.4,2,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,3,8.4
S1/B3-P,B3-2.4,2,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,4,0.1
S1/B3-P,B3-2.4,2,Pitfall,3,B,70,84,70,ThiDil,Staphylinid,Predator,Weak,2,0.1
S1/B3-P,B3-2.5,2,Pitfall,3,B,70,84,70,Aphidi,Misc,Herbivore,Moderate,1,0.1
S1/B3-P,B3-2.5,2,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,2,5.9
S1/B3-P,B3-2.5,2,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,1,0.1
S1/B3-P,B3-2.5,2,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,2,6
S1/A3-A,A3-Sur,3,Aquatic,3,A,179,17,17,ChironL,Aquatic,General,None,1,0.4
S1/A3-A,A3-Sur,3,Aquatic,3,A,179,17,17,GamSpp,Aquatic,Detritivore,None,2,0.9
S1/A3-A,A3-Sur,3,Aquatic,3,A,179,17,17,MicMin,Aquatic,Detritivore,None,1,0.4
S1/A3-A,A3-Sur,3,Aquatic,3,A,179,17,17,SerIgn,Aquatic,Predator,None,1,0.1
S1/A3-A,A3-Sur,3,Aquatic,3,A,179,17,17,TipSpp,Aquatic,General,None,2,0.5
S1/B3-A,B3-Sur,3,Aquatic,3,B,70,84,70,GamSpp,Aquatic,Detritivore,None,4,5.4
S1/B3-A,B3-Sur,3,Aquatic,3,B,70,84,70,OreSppA,Aquatic,Predator,Weak,1,2.2
S1/B3-A,B3-Sur,3,Aquatic,3,B,70,84,70,SerIgn,Aquatic,Predator,None,11,6.8
S2/A3-P,A3-1.1,4,Pitfall,3,A,179,17,17,Aphidi,Misc,Herbivore,Moderate,1,0.05
S2/A3-P,A3-1.1,4,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,1,0.7
S2/A3-P,A3-1.1,4,Pitfall,3,A,179,17,17,BemFas,Carabid,Predator,Moderate,1.5,4.85
S2/A3-P,A3-1.1,4,Pitfall,3,A,179,17,17,CeratoA,Diptera,General,Strong,1,0.15
S2/A3-P,A3-1.1,4,Pitfall,3,A,179,17,17,ColeopA,Misc,General,Moderate,0.5,3.1
S2/A3-P,A3-1.1,4,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,1.55
S2/A3-P,A3-1.1,4,Pitfall,3,A,179,17,17,ThiDil,Staphylinid,Predator,Weak,0.5,0.05
S2/A3-P,A3-1.2,4,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.5,19.7
S2/A3-P,A3-1.2,4,Pitfall,3,A,179,17,17,NebPic,Carabid,Predator,Moderate,0.5,26.75
S2/A3-P,A3-1.2,4,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,2.15
S2/A3-P,A3-1.2,4,Pitfall,3,A,179,17,17,ScoGra,Staphylinid,Predator,Weak,0.5,0.05
S2/A3-P,A3-1.3,4,Pitfall,3,A,179,17,17,CeratoA,Diptera,General,Strong,0.5,0.2
S2/A3-P,A3-1.3,4,Pitfall,3,A,179,17,17,CoccinA,Misc,Predator,Moderate,0.5,5.85
S2/A3-P,A3-1.3,4,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,1,74.75
S2/A3-P,A3-1.3,4,Pitfall,3,A,179,17,17,NebPic,Carabid,Predator,Moderate,0.5,20.65
S2/A3-P,A3-1.3,4,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,1.15
S2/A3-P,A3-1.4,4,Pitfall,3,A,179,17,17,DipterA,Diptera,General,Strong,0.5,4.75
S2/A3-P,A3-1.4,4,Pitfall,3,A,179,17,17,ElaterA,Misc,General,Moderate,0.5,0.05
S2/A3-P,A3-1.4,4,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.5,22.3
S2/A3-P,A3-1.4,4,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,2.5,8.35
S2/A3-P,A3-1.5,4,Pitfall,3,A,179,17,17,BemFas,Carabid,Predator,Moderate,2.5,7.85
S2/A3-P,A3-1.5,4,Pitfall,3,A,179,17,17,Clubio,Spider,Predator,None,0.5,0.6
S2/A3-P,A3-1.5,4,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,0.5,1.3
S2/A3-P,A3-1.5,4,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,2.45
S2/A3-P,A3-1.5,4,Pitfall,3,A,179,17,17,PirLat,Spider,Predator,None,0.5,0.6
S2/A3-P,A3-2.1,4,Pitfall,3,A,179,17,17,CeratoA,Diptera,General,Strong,0.5,0.1
S2/A3-P,A3-2.1,4,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,2,4.5
S2/A3-P,A3-2.1,4,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,1.7
S2/A3-P,A3-2.2,4,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.5,16.15
S2/A3-P,A3-2.2,4,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,0.5,2.25
S2/A3-P,A3-2.2,4,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,0.05
S2/A3-P,A3-2.2,4,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,1.75
S2/A3-P,A3-2.3,4,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,1.5,0.15
S2/A3-P,A3-2.3,4,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.5,40.85
S2/A3-P,A3-2.3,4,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,2
